gate_block_above_0_9,gate_block_below_0_5,gate_block_mean,gate_candidate_norm_spearman,gate_ff_above_0_9,gate_ff_below_0_5,gate_ff_mean,gate_sa_above_0_9,gate_sa_below_0_5,gate_sa_mean,gate_utility_block_spearman,gate_utility_ff_spearman,gate_utility_sa_spearman,layer,n,seed,task_family,utility_block_mean,utility_ff_mean,utility_sa_mean,variant
0.36666666666666664,0.0,0.8722944498062134,0.12467698463419376,1.0,0.0,1.0,1.0,0.0,1.0,-0.26955458612353767,,,1,60,33,middle,0.0006190496496856213,5.839188816025853e-05,0.00013185886200517416,gated
0.0,0.0,0.8685966064532598,-0.07132635908383649,1.0,0.0,1.0,1.0,0.0,1.0,0.055544749784656414,,,1,60,44,middle,0.013612070695186655,-0.0018508578068576753,-0.00016457499004900454,gated
1.0,0.0,0.9518640637397766,0.23459620169257162,1.0,0.0,1.0,1.0,0.0,1.0,-0.18019394815082385,,,1,60,55,middle,0.10555945571977646,0.000503717230943342,0.13254947723277535,gated
0.0,0.0,0.7905400435129801,0.1818585976640864,1.0,0.0,1.0,1.0,0.0,1.0,-0.10405957375864847,,,2,60,11,middle,0.05189378391175221,0.001425541180651635,0.06636531893940022,gated
0.21666666666666667,0.0,0.859403986732165,0.030369969021672494,1.0,0.0,1.0,1.0,0.0,1.0,-0.21898357831559637,,,2,60,22,middle,0.28920003233555086,0.0002669878381614884,0.24494556004259113,gated
0.0,0.0,0.7130297809839249,-0.3223995888000603,1.0,0.0,1.0,1.0,0.0,1.0,-0.33774208786017945,,,2,60,33,middle,0.0012213439331389964,0.00014754470903426408,0.0008896348959145446,gated
1.0,0.0,0.9353226711352666,0.15557531467948535,1.0,0.0,1.0,1.0,0.0,1.0,0.058601239267553965,,,2,60,44,middle,-0.0007707025933389862,0.011632248534200092,-0.002811286901123822,gated
0.21666666666666667,0.0,0.8483531504869462,0.13395759815499175,1.0,0.0,1.0,1.0,0.0,1.0,0.1930312039789935,,,2,60,55,middle,0.021296880363176268,0.00029759719812621674,0.012695080523068706,gated
0.5,0.0,0.899554772178332,-0.061490156857238076,1.0,0.0,1.0,1.0,0.0,1.0,0.050486947586805955,,,3,60,11,middle,0.05620932114155342,0.0007727014405342439,0.08056374526349827,gated
1.0,0.0,0.9528112729390462,0.36435627061408177,1.0,0.0,1.0,1.0,0.0,1.0,-0.042262913668065234,,,3,60,22,middle,0.3015872385857316,0.0003383791462207834,0.1811306661887405,gated
1.0,0.0,0.9633753736813863,0.4721164800355662,1.0,0.0,1.0,1.0,0.0,1.0,0.46305172346401824,,,3,60,33,middle,2.45813208387699,0.0011027653856823842,2.2452445134947387,gated
1.0,0.0,0.9548952986796697,0.05482154517818831,1.0,0.0,1.0,1.0,0.0,1.0,-0.10961682736391672,,,3,60,44,middle,0.09984502708927417,0.0005420480156317353,0.09185531669451545,gated
0.2,0.0,0.8253943920135498,0.501305918310642,1.0,0.0,1.0,1.0,0.0,1.0,0.09344392115268488,,,3,60,55,middle,0.0009019496540228526,0.0005260153169122835,0.000244976549098889,gated
0.7333333333333333,0.0,0.9143995553255081,-0.24488038011614657,1.0,0.0,1.0,1.0,0.0,1.0,0.1229542360165606,,,4,60,11,middle,0.10285029534716159,0.0009717004800525804,0.09210329578878979,gated
0.21666666666666667,0.0,0.8199577093124389,0.3726416405012642,1.0,0.0,1.0,1.0,0.0,1.0,0.24482480758009384,,,4,60,22,middle,0.0013058875532199938,6.707068144654235e-05,0.001005807767311732,gated
0.5,0.0,0.8657880206902822,0.636268911827336,1.0,0.0,1.0,1.0,0.0,1.0,0.5932646086304147,,,4,60,33,middle,0.04415281014905001,-2.966519289960464e-05,0.04884631780053799,gated
0.5166666666666667,0.0,0.8593519568443299,0.802039483815715,1.0,0.0,1.0,1.0,0.0,1.0,0.49301175359137495,,,4,60,44,middle,0.01241459702529634,0.006923175486736,0.002992208468882988,gated
1.0,0.0,0.9502251883347829,0.5848650301346607,1.0,0.0,1.0,1.0,0.0,1.0,0.24482480758009384,,,4,60,55,middle,0.0007769648490163187,0.00037145474537586174,0.0006450227616975704,gated
0.7333333333333333,0.0,0.9331592748562495,0.7342419317453757,1.0,0.0,1.0,1.0,0.0,1.0,0.2434876839313047,,,5,60,11,middle,0.018923436062565694,0.0005302064120769501,0.014038878601665299,gated
1.0,0.0,0.9681948562463124,0.3744755341910027,1.0,0.0,1.0,1.0,0.0,1.0,0.261440995859846,,,5,60,22,middle,0.009981524272977065,0.00032362413282195727,0.010282182406323651,gated
0.8,0.0,0.9306641221046448,0.3135081065613272,1.0,0.0,1.0,1.0,0.0,1.0,0.1354580566284142,,,5,60,33,middle,0.007391759613528848,0.0005355356105913718,0.004654382603863875,gated
0.7833333333333333,0.1,0.8865386664867401,0.5117881604850737,1.0,0.0,1.0,1.0,0.0,1.0,0.4985134346605906,,,5,60,44,middle,0.017383251727248233,-0.0008275200069571535,0.023933538390944403,gated
1.0,0.0,0.9540071338415146,0.357081330406513,1.0,0.0,1.0,1.0,0.0,1.0,0.43877295840395664,,,5,60,55,middle,0.0005502334912307561,0.00011143966500336925,0.00044409617160757385,gated
1.0,0.0,0.9640319228172303,0.46917113562477414,1.0,0.0,1.0,1.0,0.0,1.0,0.15818722387396145,,,6,60,11,middle,0.047372696125724666,0.0009328808208617071,0.03655147927735622,gated
0.8333333333333334,0.0,0.9460852483908335,0.2103113408280321,1.0,0.0,1.0,1.0,0.0,1.0,0.17752646642029504,,,6,60,22,middle,0.010644695286949475,0.00039462745965768896,0.013166830599463235,gated
0.6166666666666667,0.0,0.8850323090950648,0.5867626219122508,1.0,0.0,1.0,1.0,0.0,1.0,0.40415126844313537,,,6,60,33,middle,0.0008727896182487408,0.0007580238316829006,0.0005850187269970774,gated
0.5,0.15,0.775482409944137,0.9211853458147373,1.0,0.0,1.0,1.0,0.0,1.0,0.49006640918058286,,,6,60,44,middle,0.0007576676978108784,0.0014583052174809079,-0.0015457683126442134,gated
0.9833333333333333,0.0,0.9467011521259944,0.3638611798049403,1.0,0.0,1.0,1.0,0.0,1.0,0.02631359582094528,,,6,60,55,middle,0.0011793756469463308,0.00010878233782326181,0.001448120813195904,gated
0.8333333333333334,0.0,0.9430547595024109,0.8438411736919612,1.0,0.0,1.0,1.0,0.0,1.0,0.6251632443246546,,,7,60,11,middle,0.017770278989337383,0.0005349712795577943,0.029725967401949067,gated
0.23333333333333334,0.1,0.7683143486579259,0.27099570710738496,1.0,0.0,1.0,1.0,0.0,1.0,0.36758453972047006,,,7,60,22,middle,0.001171665060489128,0.00010653188607345025,0.0004733095682847003,gated
0.2833333333333333,0.0,0.8399533232053121,0.8316036622595022,1.0,0.0,1.0,1.0,0.0,1.0,0.7047431159520963,,,7,60,33,middle,0.0012075741930554311,0.00016935686968887846,0.0008654138733011981,gated
0.7833333333333333,0.13333333333333333,0.8710686268905798,0.31440162271805266,1.0,0.0,1.0,1.0,0.0,1.0,0.10633804773680842,,,7,60,44,middle,0.0034168895566836,0.004186952692301323,-5.169042075673739e-06,gated
0.38333333333333336,0.06666666666666667,0.8007285515467326,0.9137387294397986,1.0,0.0,1.0,1.0,0.0,1.0,0.7909916919058599,,,7,60,55,middle,0.0003830528468824923,0.00011552320405219993,0.00021614352396378915,gated
0.5333333333333333,0.05,0.847627954185009,0.22859445118142688,1.0,0.0,1.0,1.0,0.0,1.0,0.3296794898830229,,,8,60,11,middle,0.001442210473275433,8.25003138743341e-05,0.0015352057913939159,gated
0.6166666666666667,0.15,0.810166600222389,0.4877811584404946,1.0,0.0,1.0,1.0,0.0,1.0,0.531127134354318,,,8,60,22,middle,0.006473616495107611,0.0002890554955229163,0.009627634682692588,gated
0.4166666666666667,0.08333333333333333,0.8126380207637945,0.6629989303075272,1.0,0.0,1.0,1.0,0.0,1.0,0.5279668787685124,,,8,60,33,middle,0.0007591373675192395,0.00041938533152764045,0.00011903601310526331,gated
0.7833333333333333,0.08333333333333333,0.883402566673855,-0.08388557774604688,1.0,0.0,1.0,1.0,0.0,1.0,0.038039400928061344,,,8,60,44,middle,0.0034330574601578218,-0.0005010814173147082,0.004551313371242334,gated
0.9,0.0,0.9465153535207113,-0.10983911750812746,1.0,0.0,1.0,1.0,0.0,1.0,-0.15035149629053318,,,8,60,55,middle,0.00041385731116558115,0.00011795251242195567,0.0003369779248411457,gated
0.48333333333333334,0.25,0.7287224562217792,0.7103460732287806,1.0,0.0,1.0,1.0,0.0,1.0,0.7634277140237293,,,9,60,11,middle,0.00805979318683967,0.0015911292129506668,0.003057494654785842,gated
0.26666666666666666,0.16666666666666666,0.7194291859865188,0.5435954431786608,1.0,0.0,1.0,1.0,0.0,1.0,0.30117117495508516,,,9,60,22,middle,0.0015532956225797535,0.0006904583075083792,0.00042467673774808644,gated
0.4,0.18333333333333332,0.776206494619449,0.7942148989969154,1.0,0.0,1.0,1.0,0.0,1.0,0.6457806552001999,,,9,60,33,middle,0.00027491895792384943,0.00030227711734672386,-5.624521678934495e-05,gated
0.2833333333333333,0.13333333333333333,0.7461274642497301,0.4256578398955235,1.0,0.0,1.0,1.0,0.0,1.0,0.3129011642446302,,,9,60,44,middle,-0.0009268186676005522,-0.0012470654017912844,0.0004816714169767996,gated
0.5666666666666667,0.016666666666666666,0.8786851892868678,0.6296090472088692,1.0,0.0,1.0,1.0,0.0,1.0,0.5308566506432519,,,9,60,55,middle,0.0009406805232477685,0.00011646800364057223,0.0008743670575010279,gated
0.36666666666666664,0.25,0.6898179218173027,0.7758651829754446,1.0,0.0,1.0,1.0,0.0,1.0,0.7147918143481472,,,10,60,11,middle,0.000748361887720724,0.00031749026384204627,0.00027630816136176386,gated
0.5833333333333334,0.0,0.9005010843276977,0.6387785156575618,1.0,0.0,1.0,1.0,0.0,1.0,0.16141043096501706,,,10,60,22,middle,0.0008209773300526042,0.0005031006488328179,0.00026804345349470775,gated
0.18333333333333332,0.03333333333333333,0.737592059870561,0.4127094389952485,1.0,0.0,1.0,1.0,0.0,1.0,0.5378032176498374,,,10,60,33,middle,0.00012854274827986956,0.00014317528887962302,-3.792639278496305e-05,gated
0.2,0.11666666666666667,0.784187828997771,0.5447497846564227,1.0,0.0,1.0,1.0,0.0,1.0,0.2647197754869543,,,10,60,44,middle,0.0017105847092655799,0.0020942218989754716,-0.00014936307367558282,gated
0.35,0.31666666666666665,0.6915360689163208,0.6145488899385922,1.0,0.0,1.0,1.0,0.0,1.0,0.8338381172024784,,,10,60,55,middle,0.0002843498446357747,0.00010883656019965808,0.00014567501299704114,gated
0.5,0.3,0.7259453060726325,0.8235621005834955,1.0,0.0,1.0,1.0,0.0,1.0,0.7102905014647886,,,11,60,11,middle,0.001663318753708154,0.0008027675367581348,0.00046646342768023413,gated
0.23333333333333334,0.03333333333333333,0.8241416200995445,0.6289421767762371,1.0,0.0,1.0,1.0,0.0,1.0,0.35669232265414424,,,11,60,22,middle,0.0006432685224960248,0.00035127823939546944,0.00022848943093170722,gated
0.4,0.11666666666666667,0.7946070189277331,0.8409397186101718,1.0,0.0,1.0,1.0,0.0,1.0,0.6502264580844145,,,11,60,33,middle,0.0004622077258924643,0.0003400668618269265,0.00012014864090209206,gated
0.15,0.4,0.6196025749047597,0.8528439245324959,1.0,0.0,1.0,1.0,0.0,1.0,0.6334435521965043,,,11,60,44,middle,0.0015868433130284151,0.0010584985914950569,0.0002733050147071481,gated
0.5833333333333334,0.06666666666666667,0.8577036116272211,0.4199894412181499,1.0,0.0,1.0,1.0,0.0,1.0,0.2303203756703436,,,11,60,55,middle,0.0004270750874032577,0.00012077097004900375,0.0002560181504425903,gated
0.31666666666666665,0.2,0.7007395753016075,0.8118756860423133,1.0,0.0,1.0,1.0,0.0,1.0,0.682615762996732,,,12,60,11,middle,0.0018851084751076996,0.0013336736747684578,0.00015154987340793014,gated
0.38333333333333336,0.18333333333333332,0.7580596372485161,0.5041748288181586,1.0,0.0,1.0,1.0,0.0,1.0,0.5691382209249017,,,12,60,22,middle,0.0004741444174821178,0.0003764011664316058,6.770681745062271e-05,gated
0.2,0.15,0.6911638235673309,0.7735311688877771,1.0,0.0,1.0,1.0,0.0,1.0,0.5120660193050341,,,12,60,33,middle,0.0002616128340984384,0.00013520972182353339,7.0387520827353e-05,gated
0.6333333333333333,0.03333333333333333,0.8846971482038498,0.01411503195332037,1.0,0.0,1.0,1.0,0.0,1.0,0.2799427611101101,,,12,60,44,middle,-0.0007378342134567599,-0.0011294152005575596,0.000581894760640959,gated
0.8666666666666667,0.0,0.9479127327601115,0.25299397037983823,1.0,0.0,1.0,1.0,0.0,1.0,0.2834477201367084,,,12,60,55,middle,0.00039014521365364393,0.0001646141754463315,0.00019047362729907036,gated
0.03333333333333333,0.2833333333333333,0.6336445650085807,0.8477868237517017,1.0,0.0,1.0,1.0,0.0,1.0,0.6302759176415014,,,13,60,11,middle,0.0005384532579531272,0.0003892763323771457,9.095196922620138e-05,gated
0.23333333333333334,0.2833333333333333,0.6019982875014345,0.7924255686450847,1.0,0.0,1.0,1.0,0.0,1.0,0.8149990274806189,,,13,60,22,middle,0.0007208256361385186,0.000515116968502601,0.00012408957506219545,gated
0.5166666666666667,0.08333333333333333,0.8123545645425717,0.7709300063908414,1.0,0.0,1.0,1.0,0.0,1.0,0.6166606463085942,,,13,60,33,middle,0.0004820297860230009,0.0002707934860760967,0.00011851779806117216,gated
0.5,0.03333333333333333,0.85341374228398,0.7015101627540397,1.0,0.0,1.0,1.0,0.0,1.0,0.407541193142349,,,13,60,44,middle,0.002498435733529429,0.0012052534652563433,0.001158768004582574,gated
0.2833333333333333,0.48333333333333334,0.5506706882268191,0.8379944151185915,1.0,0.0,1.0,1.0,0.0,1.0,0.8010391920638574,,,13,60,55,middle,0.00020012027816846968,0.00012693503716339669,5.110187533621987e-05,gated
0.16666666666666666,0.2833333333333333,0.6388790013889472,0.8607390941928316,1.0,0.0,1.0,1.0,0.0,1.0,0.7560260632302714,,,14,60,11,middle,0.0005542413409178455,0.0003586339958322545,7.902147481217981e-05,gated
0.0,0.06666666666666667,0.674879452586174,0.589541248714885,1.0,0.0,1.0,1.0,0.0,1.0,0.5309122231793046,,,14,60,22,middle,0.0004795318158964316,0.0002772726700641215,0.00010534942072505752,gated
0.8833333333333333,0.05,0.9152416835228602,0.6777254477654288,1.0,0.0,1.0,1.0,0.0,1.0,0.2773347411709133,,,14,60,33,middle,0.0004404124609815578,0.0004453237983398139,-1.4524231664836406e-05,gated
0.13333333333333333,0.36666666666666664,0.5497415779158473,0.8553487079744375,1.0,0.0,1.0,1.0,0.0,1.0,0.7559704914662795,,,14,60,44,middle,0.0004539277753792703,0.0009573661644632618,-0.0005742151173762977,gated
0.25,0.6,0.4772333366796374,0.8098916365657128,1.0,0.0,1.0,1.0,0.0,1.0,0.8911765932590135,,,14,60,55,middle,0.00019046033266931773,9.087316769485672e-05,5.9808728595574695e-05,gated
0.11666666666666667,0.25,0.6427898814280828,0.8875644285995281,1.0,0.0,1.0,1.0,0.0,1.0,0.716524493595265,,,15,60,11,middle,0.0027184583246707915,0.0023935638717375697,4.454245790839195e-05,gated
0.06666666666666667,0.0,0.7591101616621018,0.560810247575648,1.0,0.0,1.0,1.0,0.0,1.0,0.19430937230820525,,,15,60,22,middle,0.0004535729880444705,0.00022261505170414846,0.00018071628486116727,gated
0.15,0.6,0.4680756712332368,0.8714607241101445,1.0,0.0,1.0,1.0,0.0,1.0,0.8008280307871848,,,15,60,33,middle,0.0003122304061738153,0.00024797903606668117,1.8749863374978305e-05,gated
0.48333333333333334,0.13333333333333333,0.8122613082329432,0.8132762788629857,1.0,0.0,1.0,1.0,0.0,1.0,0.7057434216010446,,,15,60,44,middle,0.0019700161608246464,0.0020908088617337247,-6.623683730140328e-05,gated
0.43333333333333335,0.35,0.6285770574196552,0.9305769739293994,1.0,0.0,1.0,1.0,0.0,1.0,0.844496311505665,,,15,60,55,middle,0.00041749866989751656,0.00021860286360606552,0.00010930827508370082,gated
0.0,0.0,0.8042700320482254,0.2078493323630259,1.0,0.0,1.0,1.0,0.0,1.0,-0.035951707753181655,,,0,60,11,minimum,0.0135587582946755,0.02811349106874938,0.00044889969673628607,gated
0.7833333333333333,0.0,0.9250726928313573,0.5035774864205453,1.0,0.0,1.0,1.0,0.0,1.0,-0.1755604161520963,,,0,60,22,minimum,0.09755260722789293,0.05274420958012342,0.03651540227389584,gated
0.0,0.0,0.8363629033168157,0.017863152598367685,1.0,0.0,1.0,1.0,0.0,1.0,-0.0037191421813636194,,,0,60,33,minimum,0.06388765590963885,0.0743294802106296,0.029205011126274865,gated
1.0,0.0,0.9754759560028712,0.11780101106273706,1.0,0.0,1.0,1.0,0.0,1.0,0.03702236989630149,,,0,60,44,minimum,0.2859872126718983,0.034349992875165,0.3067307939946962,gated
1.0,0.0,0.9339191993077596,0.43463247946753936,1.0,0.0,1.0,1.0,0.0,1.0,-0.11901254980363582,,,0,60,55,minimum,0.20458853712383038,0.02371778542098279,0.14600925272485862,gated
0.016666666666666666,0.0,0.8038667758305867,0.24851347596554602,1.0,0.0,1.0,1.0,0.0,1.0,-0.1654348430119478,,,1,60,11,minimum,0.04443402476996804,0.013259251900793363,0.014368833717890083,gated
0.21666666666666667,0.0,0.8346516728401184,0.6228952486801891,1.0,0.0,1.0,1.0,0.0,1.0,-0.2237288135593221,,,1,60,22,minimum,1.434254925554463,0.01876468213740736,1.9760501977677147,gated
0.7833333333333333,0.0,0.9075457940498988,0.25340372325646016,1.0,0.0,1.0,1.0,0.0,1.0,-0.23161989441511535,,,1,60,33,minimum,0.38891286713769657,0.07430028164914498,0.21796466128823036,gated
0.0,0.0,0.8424301862716674,-0.05662684078910809,1.0,0.0,1.0,1.0,0.0,1.0,0.1862183939983329,,,1,60,44,minimum,0.04846577386294181,-0.0305959558308435,0.06347217212120691,gated
1.0,0.0,0.9662444194157919,0.6697971658794111,1.0,0.0,1.0,1.0,0.0,1.0,0.008669074742984164,,,1,60,55,minimum,1.0839055238097595,-0.0025119529183333118,0.7881684444223841,gated
0.0,0.0,0.822795448700587,0.1528757988330092,1.0,0.0,1.0,1.0,0.0,1.0,0.34037232564601283,,,2,60,11,minimum,0.04800169082203259,0.003336131079898526,0.08388427406316623,gated
0.0,0.03333333333333333,0.6210952321688334,-0.5198110586273966,1.0,0.0,1.0,1.0,0.0,1.0,0.46646290636287874,,,2,60,22,minimum,0.0023357140909259517,0.006038668875892957,-0.003937151907787969,gated
0.0,0.016666666666666666,0.6967861617604891,-0.10425118088357879,1.0,0.0,1.0,1.0,0.0,1.0,0.21000277854959715,,,2,60,33,minimum,0.13740786359800647,0.05674918273386235,0.04817210698577886,gated
0.9333333333333333,0.0,0.9382437606652577,-0.42567379827729934,1.0,0.0,1.0,1.0,0.0,1.0,-0.278688524590164,,,2,60,44,minimum,1.7911691274959594,0.037201323973325394,1.528197493357584,gated
1.0,0.0,0.9893935630718868,0.25351486524034456,1.0,0.0,1.0,1.0,0.0,1.0,-0.2696304529035844,,,2,60,55,minimum,0.27021457174172003,0.05757010829790185,0.19129022057168185,gated
0.3,0.0,0.8893505762020747,-0.04284523478744096,1.0,0.0,1.0,1.0,0.0,1.0,-0.01294804112253404,,,3,60,11,minimum,0.7851675707885685,0.011414410794774692,0.8776526956818997,gated
0.0,0.0,0.8045654863119125,-0.30291747707696587,1.0,0.0,1.0,1.0,0.0,1.0,0.07924423450958602,,,3,60,22,minimum,0.0003317741211503744,-0.0014370871319745978,-0.006034295703284442,gated
0.9,0.0,0.932502128680547,0.3986662961933871,1.0,0.0,1.0,1.0,0.0,1.0,0.1133648235621006,,,3,60,33,minimum,0.2848207367933355,0.0024369746601829926,0.2528360128131074,gated
1.0,0.0,0.9652323832114538,-0.30086135037510425,1.0,0.0,1.0,1.0,0.0,1.0,0.13103639899972216,,,3,60,44,minimum,0.20677820252021775,0.01731895044213161,0.13847275160563488,gated
1.0,0.0,0.9923644920190176,0.12675919366593769,1.0,0.0,1.0,1.0,0.0,1.0,-0.42601314276329605,,,3,60,55,minimum,0.020300796655161928,-0.02092778607814883,0.10327263741055503,gated
0.9,0.0,0.9463753660519918,0.012670186162823008,1.0,0.0,1.0,1.0,0.0,1.0,-0.3721589330369548,,,4,60,11,minimum,0.14136560590704902,0.0007175819249823689,0.1377323725920481,gated
0.85,0.0,0.9312487602233886,0.660905807168658,1.0,0.0,1.0,1.0,0.0,1.0,-0.19266462906362883,,,4,60,22,minimum,0.43518286077305673,0.0026906797468351823,0.4499892284317563,gated
1.0,0.0,0.9975941946109136,0.1224784662406224,1.0,0.0,1.0,1.0,0.0,1.0,-0.18416226729647128,,,4,60,33,minimum,0.19333220842527227,0.005518165052247544,0.21765186559641733,gated
0.0,0.5166666666666667,0.5213465572645267,-0.2803556543484302,1.0,0.0,1.0,1.0,0.0,1.0,0.5317588218949709,,,4,60,44,minimum,0.049821334281781066,0.0006388630407551924,0.04643681525097539,gated
1.0,0.0,0.9806035061677297,0.174659627674354,1.0,0.0,1.0,1.0,0.0,1.0,-0.4463462072798,,,4,60,55,minimum,0.05816582764576499,0.009087204840034247,0.050552011102748415,gated
1.0,0.0,0.9865682403246562,0.22661850514031678,1.0,0.0,1.0,1.0,0.0,1.0,-0.32703528757988337,,,5,60,11,minimum,0.08217186881229281,0.0011524181657781203,0.07283794117781023,gated
0.0,0.2,0.6309192570547263,0.30075020839121985,1.0,0.0,1.0,1.0,0.0,1.0,0.5248124479021952,,,5,60,22,minimum,0.13117193455885476,0.008004323001174877,0.09513202883147945,gated
1.0,0.0,0.9685218344132106,0.2957488191164213,1.0,0.0,1.0,1.0,0.0,1.0,0.0692970269519311,,,5,60,33,minimum,-0.07607425078361606,-0.030748956584526848,-0.06283116939788064,gated
1.0,0.0,0.9924488584200541,0.5792720200055572,1.0,0.0,1.0,1.0,0.0,1.0,-0.024284523478744102,,,5,60,44,minimum,0.1702609206821459,0.10604165230567257,0.0854966585097524,gated
1.0,0.0,0.9778761486212413,0.03500972492358989,1.0,0.0,1.0,1.0,0.0,1.0,0.08485690469574884,,,5,60,55,minimum,0.1454181608161889,-0.011999700590968132,0.17853017995754877,gated
1.0,0.0,0.9717822055021922,0.5117532647957767,1.0,0.0,1.0,1.0,0.0,1.0,0.4332314531814394,,,6,60,11,minimum,0.021201269522619744,-0.0007078031931693356,0.024056107748765498,gated
0.0,0.6833333333333333,0.43028750754892825,-0.09819394276187833,1.0,0.0,1.0,1.0,0.0,1.0,0.3564323423173104,,,6,60,22,minimum,0.028625522926449775,-0.0029644730306851367,0.038642598401444656,gated
0.6166666666666667,0.0,0.8901116997003555,0.4801889413726036,1.0,0.0,1.0,1.0,0.0,1.0,-0.11203111975548766,,,6,60,33,minimum,0.02951194012615209,0.019619293798071643,0.012889999861363322,gated
0.016666666666666666,0.5166666666666667,0.4816302104542653,0.07952208946929704,1.0,0.0,1.0,1.0,0.0,1.0,0.22422895248680194,,,6,60,44,minimum,0.2035953293942536,-0.0024353046862718958,0.22072502895801638,gated
1.0,0.0,0.978861728310585,0.7594331758821896,1.0,0.0,1.0,1.0,0.0,1.0,0.48563489858293984,,,6,60,55,minimum,0.005678910525360455,-0.004228909546509385,0.01013535566550369,gated
0.23333333333333334,0.0,0.8299884756406148,0.368435676576827,1.0,0.0,1.0,1.0,0.0,1.0,-0.01178105029174771,,,7,60,11,minimum,0.0031133800162933766,0.0010600312186094623,0.0014880625065416097,gated
0.0,0.9166666666666666,0.28881549363334974,-0.21444845790497366,1.0,0.0,1.0,1.0,0.0,1.0,0.3050847457627119,,,7,60,22,minimum,-0.0005701990681700409,-0.003583062587616344,0.002865028928499669,gated
0.9,0.0,0.9379331886768341,0.7217004723534317,1.0,0.0,1.0,1.0,0.0,1.0,-0.05729369269241456,,,7,60,33,minimum,0.02368318326771259,0.011292187159415334,0.004479008986769865,gated
0.9833333333333333,0.0,0.9611379345258076,-0.045345929424840246,1.0,0.0,1.0,1.0,0.0,1.0,0.13181439288691305,,,7,60,44,minimum,-0.05707949564093724,0.031699818803463134,-0.06146391374835124,gated
0.95,0.0,0.9744062930345535,0.7790497360377885,1.0,0.0,1.0,1.0,0.0,1.0,0.033453737149208115,,,7,60,55,minimum,-0.02925216658040881,-0.018708491538806507,-0.015621956977217149,gated
0.11666666666666667,0.08333333333333333,0.7835510224103928,0.34509585996110037,1.0,0.0,1.0,1.0,0.0,1.0,0.3032509030286191,,,8,60,11,minimum,0.004789477105562886,0.001957244852868219,0.0023446217838985223,gated
0.9833333333333333,0.0,0.9833562006553014,0.695915532092248,1.0,0.0,1.0,1.0,0.0,1.0,0.1278132814670742,,,8,60,22,minimum,0.011016664219399293,-0.003353707434143871,0.014057922165375204,gated
0.0,0.38333333333333336,0.5357545843347907,0.6072797999444292,1.0,0.0,1.0,1.0,0.0,1.0,0.8303417616004447,,,8,60,33,minimum,0.011169666102311264,0.007259626255836338,0.0069873312798639136,gated
0.9833333333333333,0.0,0.9700881600379944,-0.00944706863017505,1.0,0.0,1.0,1.0,0.0,1.0,-0.28696860238955274,,,8,60,44,minimum,-0.03152767150507619,-0.01673361813882366,-0.02149210205534473,gated
0.35,0.0,0.8578871627648671,-0.04012225618227286,1.0,0.0,1.0,1.0,0.0,1.0,-0.019283134203945545,,,8,60,55,minimum,-0.05084127777566513,-0.001051676164691647,-0.05209616211165364,gated
0.9833333333333333,0.0,0.9844176510969798,0.5076965823839957,1.0,0.0,1.0,1.0,0.0,1.0,-0.528535704362323,,,9,60,11,minimum,0.00791270905174315,0.002719425887335092,0.004625626191652069,gated
0.8,0.0,0.9336373070875804,0.7079744373437068,1.0,0.0,1.0,1.0,0.0,1.0,0.1257015837732704,,,9,60,22,minimum,0.020306175322427105,0.008249817734273772,0.009806463529821485,gated
0.0,0.43333333333333335,0.4316117006043593,0.7535426507363158,1.0,0.0,1.0,1.0,0.0,1.0,0.4606279522089469,,,9,60,33,minimum,-0.009129817457869649,-0.007061604542347292,-0.0019776452837201456,gated
0.7833333333333333,0.0,0.9410882671674092,0.7267018616282301,1.0,0.0,1.0,1.0,0.0,1.0,0.15954431786607393,,,9,60,44,minimum,-0.006829325951791058,-0.005146358266938478,-4.647198754052321e-06,gated
0.03333333333333333,0.2833333333333333,0.592928558588028,0.09736037788274522,1.0,0.0,1.0,1.0,0.0,1.0,0.5254792998055017,,,9,60,55,minimum,0.0084562819567509,0.005649396094183127,0.012658420177952696,gated
0.0,0.7,0.4402871668338776,0.560878021672687,1.0,0.0,1.0,1.0,0.0,1.0,0.47841066963045303,,,10,60,11,minimum,0.0015250146156176926,-0.00011832317880665263,0.0017918266433601577,gated
0.5666666666666667,0.0,0.889012877146403,0.6539038621839401,1.0,0.0,1.0,1.0,0.0,1.0,0.2876354542928592,,,10,60,22,minimum,0.01038907909533009,0.0019137791551960012,0.01224588896924009,gated
0.5333333333333333,0.0,0.8490478714307149,0.4715198666296194,1.0,0.0,1.0,1.0,0.0,1.0,0.2750208391219784,,,10,60,33,minimum,0.014885670486061523,0.016552714394250264,-0.0021048648787351945,gated
0.4166666666666667,0.0,0.8596757411956787,0.2427896637954988,1.0,0.0,1.0,1.0,0.0,1.0,0.10297304806890804,,,10,60,44,minimum,-0.03179290367212768,-0.016744342683038364,-0.018336193116071323,gated
0.0,0.8,0.29216993901257715,0.3111975548763546,1.0,0.0,1.0,1.0,0.0,1.0,-0.008780216726868576,,,10,60,55,minimum,-0.006814137706533075,0.02518814484355971,-0.026950299250893296,gated
0.016666666666666666,0.8166666666666667,0.316135365391771,0.6541261461517089,1.0,0.0,1.0,1.0,0.0,1.0,0.47977882442563485,,,11,60,11,minimum,-0.0003709375470255812,-0.0004572799274077018,-0.00011690327664837241,gated
