ci95_high,ci95_low,layer,mean,median,metric,model_variant,seed_n,std,task_family
-0.08204386383295059,-0.13213969767093658,1,-0.10490930080413818,-0.1000549704167578,candidate_cosine,baseline,5,0.03028594805101226,minimum
0.3203149735927582,0.28075724840164185,1,0.2991533875465393,0.2971253161545561,candidate_dominance,baseline,5,0.02566075145640336,minimum
0.9731160998344421,0.9612080454826355,1,0.9669017791748047,0.968310210133801,candidate_novelty,baseline,5,0.00767554049058101,minimum
5.185652256011963,4.343419075012207,1,4.704372406005859,4.632067743469687,candidate_update_norm,baseline,5,0.5522051952779262,minimum
5.187697410583496,4.343620300292969,1,4.704372406005859,4.632067761501344,effective_displacement,baseline,5,0.5522051980560163,minimum
5.185652256011963,4.368653774261475,1,4.704372406005859,4.632067743469687,effective_update_norm,baseline,5,0.5522051952779262,minimum
0.5127928853034973,0.40940770506858826,1,0.45397692918777466,0.44392356326600085,relative_update_norm,baseline,5,0.06751477594317128,minimum
0.9143442511558533,0.8764422535896301,1,0.8980516195297241,0.9065426257478089,representation_direction_cosine,baseline,5,0.02488312476608876,minimum
10.91387939453125,10.536836624145508,1,10.722882270812988,10.664986349955326,residual_norm,baseline,5,0.24510842770952956,minimum
2.5756213665008545,2.1054720878601074,2,2.306490659713745,2.2363935667798267,attention_entropy,baseline,5,0.2984682147318949,minimum
0.3881082832813263,0.23639090359210968,2,0.3102981448173523,0.31209503483064105,attention_evidence_mass,baseline,5,0.09956857036631107,minimum
0.09239514917135239,0.018963385373353958,2,0.056424785405397415,0.06323722311465889,candidate_cosine,baseline,5,0.04860736722100388,minimum
0.3315795958042145,0.3004533350467682,2,0.31938618421554565,0.32468172097535725,candidate_dominance,baseline,5,0.021562079083203286,minimum
0.9799945950508118,0.969484806060791,2,0.9745883941650391,0.9721043062210083,candidate_novelty,baseline,5,0.006744063536766707,minimum
6.028239727020264,5.064215183258057,2,5.609363555908203,5.691571628992459,candidate_update_norm,baseline,5,0.6340190442313968,minimum
6.028239727020264,5.064215183258057,2,5.609363555908203,5.691571628992459,effective_displacement,baseline,5,0.6340190389440977,minimum
6.028239727020264,5.0864152908325195,2,5.609363555908203,5.691571628992459,effective_update_norm,baseline,5,0.6340190442313968,minimum
0.5347957015037537,0.4484332203865051,2,0.49978381395339966,0.5110234635354187,relative_update_norm,baseline,5,0.05860920926963465,minimum
0.9148589968681335,0.885165810585022,2,0.8970395922660828,0.8898077546225653,representation_direction_cosine,baseline,5,0.01992606430684682,minimum
11.5773344039917,11.285493850708008,2,11.417587280273438,11.370382653564967,residual_norm,baseline,5,0.18310168447297936,minimum
2.5503320693969727,2.053635835647583,3,2.277609348297119,2.1642412283465644,attention_entropy,baseline,5,0.31241460586004577,minimum
0.48505982756614685,0.20236775279045105,3,0.34371381998062134,0.3226097050309181,attention_evidence_mass,baseline,5,0.18732368980598713,minimum
0.20821790397167206,0.1166846752166748,3,0.1638346016407013,0.17546045178264844,candidate_cosine,baseline,5,0.0586593497195316,minimum
0.33730071783065796,0.29336434602737427,3,0.3161388635635376,0.3335812101684192,candidate_dominance,baseline,5,0.028511731035625466,minimum
