layer_i,layer_j,matrix,model_variant,run_id,seed,source_experiment,task_family,token_scope,value
0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.18382851779460907
1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.20181727409362793
1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.0
1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.2360294908285141
1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.18861904740333557
2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.20432643592357635
2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.2360294908285141
2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.0
2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.1951746642589569
3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.18382851779460907
3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.18861904740333557
3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.1951746642589569
3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.0
0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.9161948561668396
0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.727448582649231
0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.5169949531555176
1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.9161944389343262
1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.8545110821723938
1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.614372968673706
2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.727448582649231
2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.8545113801956177
2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.7489297389984131
3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.5169950127601624
3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.6143728494644165
3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.7489297389984131
3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
0,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
0,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.4593487083911896
0,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.17959000170230865
0,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.2571273744106293
1,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.4593488276004791
1,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
1,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.20736362040042877
1,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.23593062162399292
2,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.17959003150463104
2,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.20736366510391235
2,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
2,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.29245343804359436
3,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.2571272850036621
3,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.23593071103096008
3,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.29245349764823914
3,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0000007152557373
0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.9125557541847229
0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.6054126620292664
0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.3962806761264801
1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.9125557541847229
1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0000001192092896
1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.7392271161079407
1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.5168163776397705
2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.6054126620292664
2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.7392271161079407
2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.7084699273109436
3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.3962806761264801
3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.5168163776397705
3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.7084699273109436
3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0
0,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.9999998211860657
0,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.3549499213695526
0,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.1567004770040512
0,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.007768355775624514
1,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.3549499213695526
1,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.9999998211860657
1,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.18907153606414795
1,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.13162483274936676
2,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.1567004770040512
2,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.18907153606414795
2,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0000001192092896
2,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.22247061133384705
3,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.007768355775624514
3,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.13162483274936676
3,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,0.22247061133384705
3,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,E1,sum_mod_10,final_nonpadding,1.0000001192092896
0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.7550632953643799
0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.5836406350135803
0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.4166620075702667
1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.7550632953643799
1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.8879151940345764
1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.6847754120826721
2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.5836406350135803
2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.8879151940345764
2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.8025736212730408
3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.4166620075702667
3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.6847754120826721
3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.8025736212730408
3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.2567862272262573
0,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.08290804922580719
0,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.0986630842089653
1,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.2567862272262573
1,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
1,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.11704520881175995
1,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.21769778430461884
2,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.08290804922580719
2,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.11704520881175995
2,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
2,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.4677971303462982
3,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.0986630842089653
3,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.21769778430461884
3,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.4677971303462982
3,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.0
0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.19535550475120544
0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.25863751769065857
0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.2501213848590851
1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.19535550475120544
1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.0
1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.23038822412490845
1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.19164657592773438
2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.25863751769065857
2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.23038822412490845
2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.0
2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.13852228224277496
3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.2501213848590851
3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.19164657592773438
3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.13852228224277496
3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.0
0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.9080183506011963
0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.773883044719696
0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.3179820477962494
1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.908018171787262
1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.905494213104248
1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.3865424692630768
2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.7738828659057617
2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.905494213104248
2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.44326481223106384
3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.3179820477962494
3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.38654255867004395
3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.4432647228240967
3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,0,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,1,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.3631369471549988
0,2,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.08414798229932785
0,3,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.052154261618852615
1,0,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.3631368577480316
1,1,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
1,2,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.09331174194812775
1,3,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.06620714068412781
2,0,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.08414798229932785
2,1,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.09331171214580536
2,2,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
2,3,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.5280770659446716
3,0,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.052154261618852615
3,1,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.066207155585289
3,2,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.5280770659446716
3,3,update_cka,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.9999998211860657
0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.8425697684288025
0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.6688135862350464
0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.245977982878685
1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.8425697684288025
1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0000001192092896
1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.855690062046051
1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.3521990478038788
2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.6688135862350464
2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.855690062046051
2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0000001192092896
2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.42397812008857727
3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.245977982878685
3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.3521990478038788
3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.42397812008857727
3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0000001192092896
0,0,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.9999999403953552
0,1,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.334002286195755
0,2,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.019885636866092682
0,3,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.01174689270555973
1,0,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.334002286195755
1,1,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0000001192092896
1,2,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.03792606666684151
1,3,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.05267300084233284
2,0,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.019885636866092682
2,1,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.03792606666684151
2,2,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,1.0
2,3,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.626793384552002
3,0,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.01174689270555973
3,1,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.05267300084233284
3,2,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.626793384552002
3,3,update_rsa,baseline,cycleA-e1-baseline-seed-44,44,E1,maximum,final_nonpadding,0.9999998211860657
